subjID,trialNumber,role,k,ksay,callBS,catchQuestion,catchQuestionAbbr,catchResponse,catchKey,catchResponseTime,condition
subj066,70,sender,1,4,FALSE,"NA","NA",-1,-1,-1,truth
subj066,72,sender,9,9,TRUE,What number did you actually roll?,truth,9,9,1998,truth
subj066,74,sender,3,5,FALSE,"NA","NA",-1,-1,-1,truth
subj066,76,sender,9,9,TRUE,What number did you actually roll?,truth,9,9,1791,truth
subj066,78,sender,8,8,FALSE,What number did you actually roll?,truth,8,8,1947,truth
subj066,80,sender,4,5,FALSE,"NA","NA",-1,-1,-1,truth
subj066,82,sender,4,6,FALSE,"NA","NA",-1,-1,-1,truth
subj066,84,sender,4,5,FALSE,What number did you actually roll?,truth,4,4,1769,truth
subj066,86,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,1850,truth
subj066,88,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj066,90,sender,4,5,FALSE,What number did you actually roll?,truth,4,4,1719,truth
subj066,92,sender,2,4,FALSE,"NA","NA",-1,-1,-1,truth
subj066,94,sender,9,9,TRUE,"NA","NA",-1,-1,-1,truth
subj066,96,sender,4,4,FALSE,What number did you actually roll?,truth,4,4,1596,truth
subj066,98,sender,9,9,TRUE,"NA","NA",-1,-1,-1,truth
subj066,100,sender,0,5,FALSE,What number did you actually roll?,truth,0,0,1875,truth
subj028,1,sender,1,3,FALSE,"NA","NA",-1,-1,-1,truth
subj028,3,sender,3,3,FALSE,What number did you actually roll?,truth,3,3,6582,truth
subj028,5,sender,3,1,TRUE,"NA","NA",-1,-1,-1,truth
subj028,7,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,3455,truth
subj028,9,sender,2,2,FALSE,"NA","NA",-1,-1,-1,truth
subj028,11,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,3571,truth
subj028,13,sender,0,6,FALSE,"NA","NA",-1,-1,-1,truth
subj028,15,sender,0,10,TRUE,What number did you actually roll?,truth,0,0,4062,truth
subj028,17,sender,2,2,FALSE,What number did you actually roll?,truth,2,2,3628,truth
subj028,19,sender,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj028,21,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,5947,truth
subj028,23,sender,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj028,25,sender,0,5,FALSE,"NA","NA",-1,-1,-1,truth
subj028,27,sender,0,0,FALSE,What number did you actually roll?,truth,0,0,3809,truth
subj028,29,sender,1,8,TRUE,"NA","NA",-1,-1,-1,truth
subj028,31,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,4115,truth
subj028,33,sender,4,4,FALSE,What number did you actually roll?,truth,6,4,10721,truth
subj028,35,sender,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj028,37,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj028,39,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,4753,truth
subj028,41,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,5411,truth
subj028,43,sender,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj028,45,sender,2,2,FALSE,"NA","NA",-1,-1,-1,truth
subj028,47,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,4780,truth
subj028,49,sender,2,2,FALSE,"NA","NA",-1,-1,-1,truth
subj028,51,sender,2,2,FALSE,What number did you actually roll?,truth,2,2,3867,truth
subj028,53,sender,0,10,FALSE,What number did you actually roll?,truth,0,0,4289,truth
subj028,55,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj028,57,sender,3,3,FALSE,What number did you actually roll?,truth,3,3,5134,truth
subj028,59,sender,1,10,FALSE,"NA","NA",-1,-1,-1,truth
subj028,61,sender,1,8,FALSE,"NA","NA",-1,-1,-1,truth
subj028,63,sender,1,10,TRUE,What number did you actually roll?,truth,1,1,6128,truth
subj028,65,sender,2,2,FALSE,What number did you actually roll?,truth,2,2,4772,truth
subj028,67,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj028,69,sender,1,6,TRUE,"NA","NA",-1,-1,-1,truth
subj028,71,sender,2,2,TRUE,What number did you actually roll?,truth,2,2,4985,truth
subj028,73,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,7830,truth
subj028,75,sender,9,2,TRUE,"NA","NA",-1,-1,-1,truth
subj028,77,sender,1,1,FALSE,What number did you actually roll?,truth,1,1,6747,truth
subj028,79,sender,9,6,FALSE,"NA","NA",-1,-1,-1,truth
subj028,81,sender,9,4,FALSE,"NA","NA",-1,-1,-1,truth
subj028,83,sender,2,2,FALSE,What number did you actually roll?,truth,0,2,5263,truth
subj028,85,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,6285,truth
subj028,87,sender,0,0,TRUE,"NA","NA",-1,-1,-1,truth
subj028,89,sender,3,3,FALSE,"NA","NA",-1,-1,-1,truth
subj028,91,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,4593,truth
subj028,93,sender,7,4,TRUE,"NA","NA",-1,-1,-1,truth
subj028,95,sender,8,8,FALSE,What number did you actually roll?,truth,8,8,3990,truth
subj028,97,sender,9,9,FALSE,What number did you actually roll?,truth,8,9,7340,truth
subj028,99,sender,0,0,FALSE,"NA","NA",-1,-1,-1,truth
subj022,2,sender,7,9,FALSE,"NA","NA",-1,-1,-1,report
subj022,4,sender,9,6,FALSE,What number did you tell the other player?,report,6,6,3952,report
subj022,6,sender,6,6,FALSE,What number did you tell the other player?,report,7,6,2425,report
subj022,8,sender,5,4,FALSE,"NA","NA",-1,-1,-1,report
subj022,10,sender,5,2,TRUE,"NA","NA",-1,-1,-1,report
subj022,12,sender,7,4,FALSE,What number did you tell the other player?,report,4,4,2383,report
subj022,14,sender,1,1,FALSE,What number did you tell the other player?,report,1,1,1976,report
subj022,16,sender,6,6,FALSE,"NA","NA",-1,-1,-1,report
subj022,18,sender,2,2,FALSE,What number did you tell the other player?,report,2,2,2051,report
subj022,20,sender,5,6,FALSE,"NA","NA",-1,-1,-1,report
subj022,22,sender,5,5,FALSE,What number did you tell the other player?,report,5,5,1798,report
subj022,24,sender,8,8,FALSE,"NA","NA",-1,-1,-1,report
subj022,26,sender,0,10,FALSE,What number did you tell the other player?,report,10,10,2211,report
subj022,28,sender,4,3,FALSE,"NA","NA",-1,-1,-1,report
subj022,30,sender,6,5,FALSE,What number did you tell the other player?,report,5,5,2234,report
subj022,32,sender,7,8,FALSE,"NA","NA",-1,-1,-1,report
subj022,34,sender,0,0,TRUE,"NA","NA",-1,-1,-1,report
subj022,36,sender,7,7,FALSE,What number did you tell the other player?,report,7,7,2251,report
subj022,38,sender,7,7,FALSE,What number did you tell the other player?,report,7,7,1839,report
subj022,40,sender,8,3,FALSE,"NA","NA",-1,-1,-1,report
subj022,42,sender,9,0,FALSE,"NA","NA",-1,-1,-1,report
subj022,44,sender,2,8,FALSE,What number did you tell the other player?,report,8,8,2176,report
subj022,46,sender,3,3,FALSE,"NA","NA",-1,-1,-1,report
subj022,48,sender,4,4,FALSE,What number did you tell the other player?,report,4,4,3164,report
subj022,50,sender,6,6,TRUE,"NA","NA",-1,-1,-1,report
subj022,52,sender,9,2,FALSE,What number did you tell the other player?,report,2,2,2131,report
subj022,54,sender,0,10,TRUE,"NA","NA",-1,-1,-1,report
subj022,56,sender,3,10,FALSE,What number did you tell the other player?,report,10,10,3284,report
subj022,58,sender,0,3,FALSE,What number did you tell the other player?,report,3,3,1835,report
subj022,60,sender,10,10,FALSE,"NA","NA",-1,-1,-1,report
subj022,62,sender,9,9,FALSE,What number did you tell the other player?,report,9,9,2042,report
subj022,64,sender,10,10,TRUE,"NA","NA",-1,-1,-1,report
subj022,66,sender,1,7,FALSE,"NA","NA",-1,-1,-1,report
subj022,68,sender,10,10,TRUE,What number did you tell the other player?,report,10,10,2379,report
subj022,70,sender,1,5,FALSE,What number did you tell the other player?,report,5,5,2257,report
subj022,72,sender,4,4,FALSE,"NA","NA",-1,-1,-1,report
subj022,74,sender,10,10,TRUE,What number did you tell the other player?,report,10,10,1975,report
subj022,76,sender,5,5,FALSE,"NA","NA",-1,-1,-1,report
subj022,78,sender,4,8,FALSE,What number did you tell the other player?,report,8,8,1975,report
subj022,80,sender,9,9,TRUE,"NA","NA",-1,-1,-1,report
subj022,82,sender,8,8,FALSE,What number did you tell the other player?,report,8,8,1966,report
subj022,84,sender,4,10,FALSE,"NA","NA",-1,-1,-1,report
subj022,86,sender,0,8,TRUE,"NA","NA",-1,-1,-1,report
subj022,88,sender,5,5,FALSE,What number did you tell the other player?,report,5,5,1977,report
subj022,90,sender,5,10,FALSE,"NA","NA",-1,-1,-1,report
subj022,92,sender,2,9,FALSE,What number did you tell the other player?,report,9,9,1972,report
subj022,94,sender,4,4,FALSE,"NA","NA",-1,-1,-1,report
subj022,96,sender,7,7,TRUE,What number did you tell the other player?,report,7,7,1617,report
subj022,98,sender,0,10,FALSE,What number did you tell the other player?,report,10,10,3112,report
subj022,100,sender,7,10,FALSE,"NA","NA",-1,-1,-1,report
subj017,2,sender,1,9,FALSE,"NA","NA",-1,-1,-1,report
subj017,4,sender,4,4,FALSE,What number did you tell the other player?,report,4,4,3216,report
subj017,6,sender,10,10,FALSE,What number did you tell the other player?,report,10,10,3804,report
subj017,8,sender,2,5,TRUE,"NA","NA",-1,-1,-1,report
subj017,10,sender,3,4,FALSE,What number did you tell the other player?,report,4,4,3214,report
subj017,12,sender,0,0,FALSE,"NA","NA",-1,-1,-1,report
subj017,14,sender,2,3,TRUE,What number did you tell the other player?,report,3,3,3013,report
subj017,16,sender,6,6,FALSE,"NA","NA",-1,-1,-1,report
subj017,18,sender,5,5,TRUE,"NA","NA",-1,-1,-1,report
subj017,20,sender,0,10,FALSE,What number did you tell the other player?,report,10,10,3267,report
subj017,22,sender,6,4,FALSE,What number did you tell the other player?,report,4,4,4490,report
subj017,24,sender,8,8,TRUE,"NA","NA",-1,-1,-1,report
subj017,26,sender,8,8,TRUE,What number did you tell the other player?,report,8,8,3050,report
subj017,28,sender,2,0,FALSE,"NA","NA",-1,-1,-1,report
subj017,30,sender,6,6,FALSE,"NA","NA",-1,-1,-1,report
subj017,32,sender,2,8,FALSE,What number did you tell the other player?,report,8,8,2554,report
subj017,34,sender,3,3,FALSE,What number did you tell the other player?,report,3,3,2777,report
subj017,36,sender,7,7,TRUE,"NA","NA",-1,-1,-1,report
subj017,38,sender,6,4,FALSE,"NA","NA",-1,-1,-1,report
subj017,40,sender,3,4,FALSE,What number did you tell the other player?,report,4,4,2924,report
subj017,42,sender,0,10,TRUE,What number did you tell the other player?,report,10,10,4053,report
subj017,44,sender,7,7,FALSE,"NA","NA",-1,-1,-1,report
subj017,46,sender,2,8,FALSE,What number did you tell the other player?,report,8,8,2750,report
subj017,48,sender,5,5,FALSE,"NA","NA",-1,-1,-1,report
subj017,50,sender,8,8,TRUE,What number did you tell the other player?,report,8,8,2641,report
subj017,52,sender,4,1,FALSE,"NA","NA",-1,-1,-1,report
subj017,54,sender,5,5,TRUE,"NA","NA",-1,-1,-1,report
subj017,56,sender,7,10,FALSE,What number did you tell the other player?,report,10,10,3720,report
subj017,58,sender,4,6,FALSE,"NA","NA",-1,-1,-1,report
subj017,60,sender,1,1,TRUE,What number did you tell the other player?,report,1,1,2658,report
subj017,62,sender,9,3,FALSE,What number did you tell the other player?,report,3,3,2465,report
subj017,64,sender,7,7,TRUE,"NA","NA",-1,-1,-1,report
subj017,66,sender,1,1,FALSE,"NA","NA",-1,-1,-1,report
subj017,68,sender,10,0,FALSE,What number did you tell the other player?,report,10,0,4311,report
subj017,70,sender,1,1,FALSE,"NA","NA",-1,-1,-1,report
subj017,72,sender,3,7,FALSE,What number did you tell the other player?,report,7,7,2783,report
subj017,74,sender,6,4,FALSE,"NA","NA",-1,-1,-1,report
subj017,76,sender,10,2,FALSE,What number did you tell the other player?,report,2,2,2685,report
subj017,78,sender,3,3,FALSE,"NA","NA",-1,-1,-1,report
subj017,80,sender,7,3,FALSE,What number did you tell the other player?,report,3,3,2450,report
subj017,82,sender,3,3,FALSE,What number did you tell the other player?,report,3,3,2992,report
subj017,84,sender,9,9,FALSE,"NA","NA",-1,-1,-1,report
subj017,86,sender,7,7,FALSE,"NA","NA",-1,-1,-1,report
subj017,88,sender,6,6,FALSE,What number did you tell the other player?,report,6,6,2927,report
subj017,90,sender,10,5,FALSE,What number did you tell the other player?,report,5,5,3312,report
subj017,92,sender,2,2,FALSE,"NA","NA",-1,-1,-1,report
subj017,94,sender,8,4,FALSE,"NA","NA",-1,-1,-1,report
subj017,96,sender,5,5,TRUE,What number did you tell the other player?,report,5,5,2832,report
subj017,98,sender,10,5,FALSE,What number did you tell the other player?,report,5,5,2553,report
subj017,100,sender,5,6,FALSE,"NA","NA",-1,-1,-1,report
subj014,2,sender,1,8,TRUE,"NA","NA",-1,-1,-1,truth
subj014,4,sender,8,8,FALSE,What number did you actually roll?,truth,8,8,3401,truth
subj014,6,sender,5,7,FALSE,"NA","NA",-1,-1,-1,truth
subj014,8,sender,5,5,FALSE,What number did you actually roll?,truth,5,5,3580,truth
subj014,10,sender,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj014,12,sender,2,6,FALSE,What number did you actually roll?,truth,2,2,3344,truth
subj014,14,sender,3,5,FALSE,What number did you actually roll?,truth,3,3,3508,truth
subj014,16,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj014,18,sender,3,5,TRUE,What number did you actually roll?,truth,3,3,3847,truth
subj014,20,sender,8,8,TRUE,"NA","NA",-1,-1,-1,truth
subj014,22,sender,1,1,FALSE,"NA","NA",-1,-1,-1,truth
subj014,24,sender,2,5,FALSE,What number did you actually roll?,truth,2,2,3236,truth
subj014,26,sender,2,5,TRUE,"NA","NA",-1,-1,-1,truth
subj014,28,sender,5,5,TRUE,What number did you actually roll?,truth,5,5,2905,truth
subj014,30,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,3452,truth
subj014,32,sender,0,6,FALSE,"NA","NA",-1,-1,-1,truth
subj014,34,sender,0,5,FALSE,What number did you actually roll?,truth,0,0,3394,truth
subj014,36,sender,1,6,FALSE,"NA","NA",-1,-1,-1,truth
subj014,38,sender,0,8,TRUE,"NA","NA",-1,-1,-1,truth
subj014,40,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,3807,truth
subj014,42,sender,1,5,FALSE,"NA","NA",-1,-1,-1,truth
subj014,44,sender,8,9,FALSE,What number did you actually roll?,truth,8,8,3272,truth
subj014,46,sender,2,4,FALSE,What number did you actually roll?,truth,2,2,2761,truth
subj014,48,sender,3,5,FALSE,"NA","NA",-1,-1,-1,truth
subj014,50,sender,1,4,TRUE,"NA","NA",-1,-1,-1,truth
subj014,52,sender,0,10,FALSE,What number did you actually roll?,truth,0,0,4627,truth
subj014,54,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,3474,truth
subj014,56,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj014,58,sender,0,10,FALSE,"NA","NA",-1,-1,-1,truth
subj014,60,sender,0,8,FALSE,What number did you actually roll?,truth,0,0,3360,truth
subj014,62,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,3037,truth
subj014,64,sender,8,8,TRUE,"NA","NA",-1,-1,-1,truth
subj014,66,sender,3,5,FALSE,"NA","NA",-1,-1,-1,truth
subj014,68,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,2906,truth
subj014,70,sender,3,4,FALSE,"NA","NA",-1,-1,-1,truth
subj014,72,sender,4,6,TRUE,What number did you actually roll?,truth,4,4,2995,truth
subj014,74,sender,6,7,FALSE,What number did you actually roll?,truth,6,6,2695,truth
subj014,76,sender,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj014,78,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,3125,truth
subj014,80,sender,1,5,FALSE,"NA","NA",-1,-1,-1,truth
subj014,82,sender,0,6,FALSE,"NA","NA",-1,-1,-1,truth
subj014,84,sender,4,4,FALSE,What number did you actually roll?,truth,4,4,2736,truth
subj014,86,sender,3,6,FALSE,What number did you actually roll?,truth,3,3,3051,truth
subj014,88,sender,2,7,FALSE,"NA","NA",-1,-1,-1,truth
subj014,90,sender,2,8,FALSE,"NA","NA",-1,-1,-1,truth
subj014,92,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,3036,truth
subj014,94,sender,9,9,TRUE,"NA","NA",-1,-1,-1,truth
subj014,96,sender,1,5,FALSE,What number did you actually roll?,truth,1,1,3548,truth
subj014,98,sender,5,6,FALSE,What number did you actually roll?,truth,5,5,2639,truth
subj014,100,sender,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj051,1,sender,3,5,TRUE,What number did you actually roll?,truth,3,3,3235,truth
subj051,3,sender,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj051,5,sender,3,5,TRUE,What number did you actually roll?,truth,3,3,3111,truth
subj051,7,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj051,9,sender,9,9,TRUE,"NA","NA",-1,-1,-1,truth
subj051,11,sender,8,8,FALSE,What number did you actually roll?,truth,8,8,3494,truth
subj051,13,sender,1,4,FALSE,"NA","NA",-1,-1,-1,truth
subj051,15,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,3726,truth
subj051,17,sender,2,3,FALSE,"NA","NA",-1,-1,-1,truth
subj051,19,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,2654,truth
subj051,21,sender,0,4,FALSE,"NA","NA",-1,-1,-1,truth
subj051,23,sender,0,3,FALSE,What number did you actually roll?,truth,0,0,2916,truth
subj051,25,sender,2,3,FALSE,What number did you actually roll?,truth,2,2,3409,truth
subj051,27,sender,6,6,TRUE,"NA","NA",-1,-1,-1,truth
subj051,29,sender,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj051,31,sender,5,5,FALSE,What number did you actually roll?,truth,5,5,2718,truth
subj051,33,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj051,35,sender,2,2,FALSE,What number did you actually roll?,truth,2,2,3181,truth
subj051,37,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,2182,truth
subj051,39,sender,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj051,41,sender,8,8,FALSE,What number did you actually roll?,truth,8,8,2367,truth
subj051,43,sender,5,5,TRUE,"NA","NA",-1,-1,-1,truth
subj051,45,sender,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj051,47,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,3101,truth
subj051,49,sender,6,6,TRUE,"NA","NA",-1,-1,-1,truth
subj051,51,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,2973,truth
subj051,53,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,2471,truth
subj051,55,sender,3,3,FALSE,"NA","NA",-1,-1,-1,truth
subj051,57,sender,9,9,TRUE,"NA","NA",-1,-1,-1,truth
subj051,59,sender,1,5,FALSE,What number did you actually roll?,truth,1,1,2788,truth
subj051,61,sender,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj051,63,sender,2,4,FALSE,What number did you actually roll?,truth,3,2,4792,truth
subj051,65,sender,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj051,67,sender,4,5,TRUE,What number did you actually roll?,truth,4,4,3516,truth
subj051,69,sender,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj051,71,sender,0,0,FALSE,What number did you actually roll?,truth,0,0,2733,truth
subj051,73,sender,4,5,FALSE,What number did you actually roll?,truth,4,4,2637,truth
subj051,75,sender,2,2,FALSE,"NA","NA",-1,-1,-1,truth
subj051,77,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj051,79,sender,2,4,TRUE,What number did you actually roll?,truth,2,2,2438,truth
subj051,81,sender,1,1,FALSE,What number did you actually roll?,truth,1,1,2812,truth
subj051,83,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj051,85,sender,4,4,FALSE,What number did you actually roll?,truth,4,4,3434,truth
subj051,87,sender,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj051,89,sender,4,5,FALSE,What number did you actually roll?,truth,4,4,2438,truth
subj051,91,sender,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj051,93,sender,3,5,TRUE,What number did you actually roll?,truth,3,3,2844,truth
subj051,95,sender,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj051,97,sender,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj051,99,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,2344,truth
subj037,1,sender,3,6,TRUE,"NA","NA",-1,-1,-1,truth
subj037,3,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,12325,truth
subj037,5,sender,7,8,TRUE,What number did you actually roll?,truth,8,7,5865,truth
subj037,7,sender,4,4,TRUE,"NA","NA",-1,-1,-1,truth
subj037,9,sender,3,3,FALSE,What number did you actually roll?,truth,3,3,4823,truth
subj037,11,sender,0,0,TRUE,"NA","NA",-1,-1,-1,truth
subj037,13,sender,6,7,FALSE,"NA","NA",-1,-1,-1,truth
subj037,15,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,4783,truth
subj037,17,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj037,19,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,5537,truth
subj037,21,sender,2,1,TRUE,"NA","NA",-1,-1,-1,truth
subj037,23,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,5362,truth
subj037,25,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj037,27,sender,5,5,TRUE,What number did you actually roll?,truth,5,5,4149,truth
subj037,29,sender,1,1,FALSE,"NA","NA",-1,-1,-1,truth
subj037,31,sender,2,3,FALSE,What number did you actually roll?,truth,2,2,4735,truth
subj037,33,sender,4,5,FALSE,What number did you actually roll?,truth,4,4,7878,truth
subj037,35,sender,8,10,FALSE,"NA","NA",-1,-1,-1,truth
subj037,37,sender,2,2,FALSE,What number did you actually roll?,truth,2,2,5297,truth
subj037,39,sender,9,3,FALSE,"NA","NA",-1,-1,-1,truth
subj037,41,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,6437,truth
subj037,43,sender,1,5,FALSE,"NA","NA",-1,-1,-1,truth
subj037,45,sender,6,9,FALSE,What number did you actually roll?,truth,6,6,4271,truth
subj037,47,sender,0,1,FALSE,"NA","NA",-1,-1,-1,truth
subj037,49,sender,6,6,FALSE,What number did you actually roll?,truth,5,6,3677,truth
subj037,51,sender,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj037,53,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj037,55,sender,8,1,FALSE,What number did you actually roll?,truth,8,8,5417,truth
subj037,57,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,6907,truth
subj037,59,sender,3,4,FALSE,"NA","NA",-1,-1,-1,truth
subj037,61,sender,6,7,FALSE,What number did you actually roll?,truth,6,6,4920,truth
subj037,63,sender,10,9,FALSE,"NA","NA",-1,-1,-1,truth
subj037,65,sender,5,5,FALSE,What number did you actually roll?,truth,5,5,4093,truth
subj037,67,sender,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj037,69,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,8269,truth
subj037,71,sender,0,1,FALSE,"NA","NA",-1,-1,-1,truth
subj037,73,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,3593,truth
subj037,75,sender,1,0,FALSE,"NA","NA",-1,-1,-1,truth
subj037,77,sender,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj037,79,sender,5,4,FALSE,What number did you actually roll?,truth,5,5,6515,truth
subj037,81,sender,10,9,TRUE,What number did you actually roll?,truth,10,10,5619,truth
subj037,83,sender,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj037,85,sender,5,6,FALSE,"NA","NA",-1,-1,-1,truth
subj037,87,sender,3,3,FALSE,What number did you actually roll?,truth,3,3,5034,truth
subj037,89,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj037,91,sender,5,5,FALSE,What number did you actually roll?,truth,5,5,5217,truth
subj037,93,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,6877,truth
subj037,95,sender,6,7,FALSE,"NA","NA",-1,-1,-1,truth
subj037,97,sender,0,0,TRUE,"NA","NA",-1,-1,-1,truth
subj037,99,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,12295,truth
subj117,1,sender,0,0,FALSE,What number did you actually roll?,truth,0,0,3644,truth
subj117,3,sender,3,0,TRUE,"NA","NA",-1,-1,-1,truth
subj117,5,sender,1,1,TRUE,"NA","NA",-1,-1,-1,truth
subj117,7,sender,5,5,FALSE,What number did you actually roll?,truth,5,5,3294,truth
subj117,9,sender,2,2,FALSE,What number did you actually roll?,truth,2,2,4344,truth
subj117,11,sender,3,3,FALSE,"NA","NA",-1,-1,-1,truth
subj117,13,sender,8,9,FALSE,"NA","NA",-1,-1,-1,truth
subj117,15,sender,6,7,FALSE,What number did you actually roll?,truth,6,6,2910,truth
subj117,17,sender,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj117,19,sender,2,5,FALSE,What number did you actually roll?,truth,2,2,2908,truth
subj117,21,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,3002,truth
subj117,23,sender,0,10,FALSE,"NA","NA",-1,-1,-1,truth
subj117,25,sender,1,1,FALSE,"NA","NA",-1,-1,-1,truth
subj117,27,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,2710,truth
subj117,29,sender,0,10,TRUE,"NA","NA",-1,-1,-1,truth
subj117,31,sender,1,1,FALSE,What number did you actually roll?,truth,1,1,2407,truth
subj117,33,sender,9,10,FALSE,What number did you actually roll?,truth,10,9,3417,truth
subj117,35,sender,0,10,FALSE,"NA","NA",-1,-1,-1,truth
subj117,37,sender,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj117,39,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,2793,truth
subj117,41,sender,1,10,TRUE,"NA","NA",-1,-1,-1,truth
subj117,43,sender,2,2,FALSE,What number did you actually roll?,truth,2,2,2494,truth
subj117,45,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,2902,truth
subj117,47,sender,0,10,FALSE,"NA","NA",-1,-1,-1,truth
subj117,49,sender,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj117,51,sender,3,5,FALSE,What number did you actually roll?,truth,3,3,2492,truth
subj117,53,sender,2,10,FALSE,What number did you actually roll?,truth,2,2,2509,truth
subj117,55,sender,4,10,TRUE,"NA","NA",-1,-1,-1,truth
subj117,57,sender,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj117,59,sender,2,2,TRUE,What number did you actually roll?,truth,2,2,2610,truth
subj117,61,sender,7,7,TRUE,"NA","NA",-1,-1,-1,truth
subj117,63,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,2918,truth
subj117,65,sender,0,10,TRUE,"NA","NA",-1,-1,-1,truth
subj117,67,sender,5,5,FALSE,What number did you actually roll?,truth,5,5,2568,truth
subj117,69,sender,4,10,FALSE,"NA","NA",-1,-1,-1,truth
subj117,71,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,2218,truth
subj117,73,sender,9,9,TRUE,"NA","NA",-1,-1,-1,truth
subj117,75,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,4903,truth
subj117,77,sender,4,10,FALSE,What number did you actually roll?,truth,4,4,2543,truth
subj117,79,sender,0,10,TRUE,"NA","NA",-1,-1,-1,truth
subj117,81,sender,9,9,TRUE,What number did you actually roll?,truth,9,9,3642,truth
subj117,83,sender,0,0,TRUE,"NA","NA",-1,-1,-1,truth
subj117,85,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,2466,truth
